Store_ID,SKU_ID,Current_Stock,Avg_Weekly_Demand,Demand_StdDev,Max_Shelf_Capacity,Total_Shelf_Space,Holding_Cost_per_Unit,Stockout_Penalty,Spoilage_Risk
STR115,SKU0009,53,75,11.58,71,902,0.69,4.43,0.51
STR115,SKU0010,53,72,17.92,74,902,1.86,3.7,0.73
STR115,SKU0011,62,96,17.65,110,902,2.6,5.04,0.25
STR115,SKU0012,37,50,9.86,49,902,0.66,4.53,0.84
STR115,SKU0013,37,95,24.75,98,902,0.78,4.15,0.53
STR115,SKU0014,20,67,10.67,69,902,0.51,2.57,0.56
STR115,SKU0015,59,88,10.5,93,902,1.21,4.63,0.41
STR115,SKU0016,11,19,3.88,19,902,2.8,4.68,0.65
STR115,SKU0017,18,24,4.94,23,902,1.19,3.13,0.22
STR115,SKU0018,36,51,13.23,51,902,1.6,3.66,0.72
STR115,SKU0019,38,66,19.38,75,902,0.95,5.58,0.27
STR115,SKU0020,59,96,10.66,109,902,0.79,4.42,0.51
STR115,SKU0021,23,26,5.68,28,902,0.96,4.02,0.3
STR115,SKU0022,36,69,16.3,66,902,1.03,5.78,0.32
STR115,SKU0023,14,18,5.35,20,902,0.83,5.34,0.53
STR115,SKU0024,31,45,12.98,42,902,2.48,2.84,0.25
STR115,SKU0025,15,82,19.88,87,902,1.69,5.51,0.3
STR115,SKU0026,29,89,18.19,91,902,1.85,3.02,0.58
STR115,SKU0027,26,45,5.95,41,902,1.44,3.11,0.69
STR115,SKU0028,29,57,10.08,55,902,1.03,2.76,0.45
STR115,SKU0029,23,60,13.02,67,902,0.73,4.18,0.81
STR115,SKU0030,68,79,19.36,92,902,0.69,4.76,0.31
STR115,SKU0031,21,83,18.85,73,902,0.96,5.14,0.59
STR115,SKU0032,49,89,21.61,87,902,2.63,2.59,0.26
STR115,SKU0033,33,77,14.31,74,902,1.04,3.12,0.32
STR115,SKU0034,29,31,7.61,30,902,1.39,4.67,0.84
STR115,SKU0035,79,86,11.07,102,902,1.93,4.34,0.89
STR115,SKU0036,49,89,11.79,89,902,1.78,2.68,0.9
STR115,SKU0037,10,15,1.99,16,902,2.16,5.77,0.76
STR115,SKU0038,33,35,9.74,37,902,0.99,5.15,0.34
STR115,SKU0039,59,84,9.68,70,902,1.81,3.76,0.4
STR115,SKU0040,78,97,25.25,104,902,2.42,4.38,0.26
STR115,SKU0041,4,12,1.76,12,902,1.47,3.81,0.24
STR115,SKU0042,50,61,11.81,67,902,2.93,4.09,0.71
STR115,SKU0043,58,83,23.5,68,902,1.94,4.59,0.58
STR115,SKU0044,37,69,14.99,61,902,2.19,3.89,0.66
STR115,SKU0045,42,72,10.23,79,902,1.65,4.67,0.61
STR115,SKU0046,47,74,11.6,70,902,2.64,4.13,0.21
STR115,SKU0047,32,61,17.33,71,902,1.63,4.8,0.42
STR115,SKU0048,52,99,18.36,99,902,2.86,3.42,0.68
STR115,SKU0049,32,85,18.48,68,902,1.27,3.1,0.8
STR115,SKU0050,16,23,4.42,24,902,2.66,2.55,0.31
STR115,SKU0051,56,98,17.22,98,902,2.1,4.61,0.28
STR115,SKU0052,39,81,11.72,75,902,2.5,5.93,0.87
STR115,SKU0053,47,77,18.27,62,902,0.59,3.97,0.88
STR115,SKU0054,22,37,9.01,32,902,1.19,3.24,0.73
STR115,SKU0055,54,80,12.4,69,902,2.62,2.55,0.24
STR115,SKU0056,11,19,4.9,19,902,1.3,4.29,0.64
STR115,SKU0057,50,66,17.88,73,902,2.28,5.97,0.29
STR115,SKU0058,39,75,21.31,67,902,2.98,5.94,0.79
STR115,SKU0059,56,99,13.09,106,902,0.94,2.85,0.41
STR115,SKU0060,38,59,9.49,68,902,1.54,5.36,0.53
STR115,SKU0061,16,23,6.26,24,902,0.91,3.11,0.33
STR115,SKU0062,19,25,3.49,27,902,0.89,5.33,0.71
STR115,SKU0063,44,63,6.34,55,902,2.08,5.49,0.55
STR115,SKU0064,30,52,14.26,43,902,0.98,2.53,0.69
STR115,SKU0065,18,51,8.43,48,902,1.71,3.33,0.42
STR115,SKU0066,65,90,16.46,97,902,2.94,2.7,0.46
STR115,SKU0067,21,31,5.87,33,902,1.33,4.25,0.83
STR115,SKU0068,50,77,20.76,91,902,2.68,2.59,0.38
STR115,SKU0069,20,28,4.69,29,902,1.49,4.69,0.83
STR115,SKU0070,37,75,20.88,72,902,1.16,4.45,0.25
STR115,SKU0071,11,48,10.72,53,902,1.34,3.83,0.31
STR115,SKU0072,34,82,16.85,70,902,0.82,4.12,0.66
STR115,SKU0073,3,28,4.62,31,902,2.2,5.97,0.9
STR115,SKU0074,16,25,3.72,23,902,1.77,3.09,0.85
STR115,SKU0075,36,63,14.16,54,902,2.03,5.06,0.56
STR115,SKU0076,25,34,6.44,29,902,1.26,4.76,0.57
STR115,SKU0077,21,27,7.62,32,902,2.13,4.82,0.6
STR115,SKU0078,16,32,6.35,33,902,0.91,3.71,0.75
STR115,SKU0079,40,94,19.02,81,902,2.13,3.26,0.59
STR115,SKU0080,9,20,3.67,18,902,0.7,4.78,0.28
STR115,SKU0081,52,48,12.38,45,902,1.5,5.69,0.79
STR115,SKU0082,44,77,14.24,63,902,2.02,5.92,0.82
STR115,SKU0083,18,34,5.23,28,902,2.64,4.18,0.84
STR115,SKU0084,48,72,19.61,79,902,2.53,3.99,0.49
STR115,SKU0085,9,39,8.56,43,902,1.82,3.72,0.35
STR115,SKU0086,27,54,11.79,64,902,2.71,5.33,0.28
STR115,SKU0087,40,99,21.99,81,902,1.76,3.39,0.57
STR115,SKU0088,23,70,17.06,80,902,1.79,4.3,0.39
STR115,SKU0089,33,60,9.76,55,902,2.3,3.71,0.5
STR115,SKU0090,10,18,1.92,16,902,2.69,5.56,0.27
STR115,SKU0091,23,85,22.28,72,902,2.01,3.49,0.34
STR115,SKU0092,6,11,1.38,13,902,2.86,4.9,0.51
STR115,SKU0093,8,14,3.42,16,902,1.08,4.56,0.33
STR115,SKU0094,46,71,8.27,81,902,2.81,3.65,0.36
STR115,SKU0095,43,78,13.65,65,902,1.05,3.39,0.21
STR115,SKU0096,38,61,6.87,69,902,1.82,5.31,0.25
STR115,SKU0097,50,95,19.42,100,902,2.49,4.29,0.28
STR115,SKU0098,12,14,3.23,11,902,2.5,4.64,0.66
STR115,SKU0099,45,68,9.13,61,902,1.2,5.87,0.3
STR115,SKU0100,37,77,13.42,82,902,2.96,3.89,0.82
STR116,SKU0001,8,18,5.15,20,902,0.7,5.35,0.75
STR116,SKU0002,20,31,5.84,35,902,0.59,4.74,0.77
STR116,SKU0003,16,36,9.38,36,902,2.6,4.58,0.45
STR116,SKU0004,0,19,5.42,19,902,2.55,2.69,0.24
STR116,SKU0005,61,89,26.24,95,902,2.28,5.69,0.25
STR116,SKU0006,34,70,19.58,77,902,2.63,3.3,0.68
STR116,SKU0007,42,60,9.81,52,902,0.84,4.16,0.85
STR116,SKU0008,11,19,5.56,20,902,0.74,5.13,0.32
STR116,SKU0009,11,15,3.94,14,902,2.92,4.33,0.8
STR116,SKU0010,90,71,18.99,67,902,2.06,2.52,0.66
STR116,SKU0011,10,14,1.44,11,902,2.8,5.82,0.67
STR116,SKU0012,39,79,22.98,81,902,2.77,2.57,0.69
STR116,SKU0013,50,72,18.4,60,902,2.13,2.81,0.24
STR116,SKU0014,40,65,16.48,75,902,2.07,3.28,0.62
STR116,SKU0015,42,68,7.91,71,902,1.4,4.6,0.54
STR116,SKU0016,26,72,10.55,86,902,0.87,5.9,0.79
STR116,SKU0017,89,98,28.66,88,902,2.22,5.73,0.5
STR116,SKU0018,9,68,13.61,72,902,2.54,4.78,0.56
STR116,SKU0019,35,60,10.77,71,902,1.86,5.1,0.61
STR116,SKU0020,7,59,15.81,54,902,0.63,4.99,0.61
STR116,SKU0021,6,13,1.53,10,902,0.86,4.9,0.48
STR116,SKU0022,36,57,10.45,60,902,0.75,5.34,0.32
STR116,SKU0023,30,41,7.18,38,902,2.14,3.69,0.38
STR116,SKU0024,46,60,10.2,54,902,1.91,3.27,0.49
STR116,SKU0025,34,61,9.85,73,902,1.67,3.72,0.63
STR116,SKU0026,61,83,11.79,91,902,1.86,2.67,0.52
STR116,SKU0027,25,43,5.79,42,902,1.19,5.88,0.75
STR116,SKU0028,19,45,10.26,36,902,2.51,5.09,0.6
STR116,SKU0029,55,79,22.43,69,902,1.32,3.25,0.44
STR116,SKU0030,21,52,10.49,47,902,2.11,3.4,0.55
STR116,SKU0031,14,25,3.99,24,902,1.48,5.97,0.45
STR116,SKU0032,36,68,8.96,67,902,0.68,5.19,0.22
STR116,SKU0033,11,62,16.49,50,902,1.14,3.99,0.4
STR116,SKU0034,19,28,8.24,32,902,2.91,3.22,0.52
STR116,SKU0035,61,98,16.64,99,902,0.98,2.64,0.38
STR116,SKU0036,39,50,7.91,40,902,0.76,4.84,0.7
STR116,SKU0037,16,90,19.83,97,902,1.23,5.23,0.8
STR116,SKU0038,23,56,14.28,46,902,2.69,2.88,0.41
STR116,SKU0039,51,63,12.04,68,902,1.27,2.51,0.22
STR116,SKU0040,46,64,14.46,69,902,1.54,3.75,0.81
STR116,SKU0041,21,28,6.81,33,902,1.28,4.84,0.6
STR116,SKU0042,72,71,20.74,66,902,2.97,5.73,0.2
STR116,SKU0043,33,68,9.04,58,902,3.0,5.58,0.55
STR116,SKU0044,25,74,22.16,61,902,1.71,4.91,0.27
STR116,SKU0045,57,77,13.74,63,902,2.46,5.35,0.67
STR116,SKU0046,27,37,9.05,41,902,1.05,3.75,0.57
STR116,SKU0047,15,27,5.79,29,902,1.44,3.36,0.84
STR116,SKU0048,19,35,6.91,41,902,2.2,2.93,0.48
STR116,SKU0049,10,28,6.71,25,902,1.22,3.14,0.85
STR116,SKU0050,56,64,11.47,71,902,1.06,5.87,0.79
STR116,SKU0051,56,66,8.26,55,902,2.81,5.75,0.73
STR116,SKU0052,12,15,2.97,17,902,1.11,2.66,0.51
STR116,SKU0053,7,10,2.04,8,902,0.65,4.14,0.49
STR116,SKU0054,11,17,2.39,18,902,2.38,3.81,0.48
STR116,SKU0055,41,60,17.23,55,902,1.11,4.78,0.24
STR116,SKU0056,32,94,13.68,82,902,1.63,3.65,0.62
STR116,SKU0057,49,97,17.64,104,902,0.78,3.48,0.76
STR116,SKU0058,24,34,4.45,39,902,0.67,5.33,0.72
STR116,SKU0059,23,56,11.6,61,902,1.65,5.81,0.61
STR116,SKU0060,40,64,10.34,59,902,1.34,3.21,0.45
STR116,SKU0061,60,73,14.44,68,902,1.76,3.32,0.69
STR116,SKU0062,70,92,13.33,80,902,2.91,3.97,0.57
STR116,SKU0063,13,19,2.1,21,902,1.52,4.97,0.79
STR116,SKU0064,43,65,16.63,54,902,2.01,3.08,0.39
STR116,SKU0065,16,21,4.79,24,902,0.74,4.14,0.27
STR116,SKU0066,23,42,7.06,43,902,2.71,5.44,0.2
STR116,SKU0067,62,80,8.76,82,902,2.51,3.32,0.72
STR116,SKU0068,4,26,7.1,29,902,1.81,2.67,0.62
STR116,SKU0069,42,70,9.38,74,902,0.96,5.67,0.24
STR116,SKU0070,8,19,5.44,17,902,1.56,5.26,0.79
STR116,SKU0071,29,40,7.83,37,902,1.24,4.95,0.53
STR116,SKU0072,37,69,11.6,59,902,2.99,2.81,0.52
STR116,SKU0073,94,79,19.62,77,902,1.73,5.65,0.68
STR116,SKU0074,22,26,7.16,21,902,1.56,3.57,0.64
STR116,SKU0075,25,59,10.27,62,902,0.92,3.24,0.37
STR116,SKU0076,5,46,8.35,39,902,1.1,4.21,0.65
STR116,SKU0077,35,91,16.98,104,902,2.28,5.73,0.8
STR116,SKU0078,53,71,20.2,76,902,1.84,5.98,0.47
STR116,SKU0079,53,99,23.61,114,902,1.4,4.65,0.4
STR116,SKU0080,45,89,13.31,74,902,1.24,5.84,0.24
STR116,SKU0081,40,81,11.1,90,902,1.0,4.09,0.62
STR116,SKU0082,69,97,14.17,111,902,0.58,2.6,0.73
STR116,SKU0083,47,86,13.13,70,902,2.94,3.46,0.88
STR116,SKU0084,20,38,5.55,45,902,2.38,3.56,0.63
STR116,SKU0085,34,41,9.5,37,902,2.82,5.24,0.51
STR116,SKU0086,76,97,11.95,85,902,1.53,2.93,0.85
STR116,SKU0087,35,89,15.79,85,902,2.67,3.11,0.33
STR116,SKU0088,17,20,4.5,16,902,1.14,4.65,0.7
STR116,SKU0089,8,15,2.37,17,902,1.77,2.96,0.43
STR116,SKU0090,30,44,4.97,39,902,1.01,4.23,0.8
STR116,SKU0091,28,42,4.89,42,902,2.43,2.62,0.72
STR116,SKU0092,16,27,3.38,28,902,1.74,4.84,0.43
STR116,SKU0093,28,46,12.29,51,902,1.84,5.68,0.74
STR116,SKU0094,16,22,5.09,19,902,2.65,5.56,0.82
STR116,SKU0095,39,83,9.37,90,902,2.35,2.76,0.38
STR116,SKU0096,39,99,17.64,83,902,2.92,4.57,0.6
STR116,SKU0097,83,90,14.01,97,902,1.51,2.86,0.49
STR116,SKU0098,62,73,15.74,85,902,1.65,2.69,0.85
STR116,SKU0099,8,10,2.05,8,902,2.04,4.64,0.88
STR116,SKU0100,40,72,14.13,60,902,1.63,4.5,0.27
STR117,SKU0001,32,98,15.96,100,902,1.55,2.83,0.58
STR117,SKU0002,22,43,5.49,35,902,1.35,3.76,0.57
STR117,SKU0003,13,19,4.72,16,902,2.58,3.61,0.81
STR117,SKU0004,85,93,25.67,81,902,1.83,3.7,0.75
STR117,SKU0005,11,16,4.62,15,902,2.02,3.67,0.4
STR117,SKU0006,42,65,7.26,58,902,1.01,5.39,0.57
STR117,SKU0007,49,89,22.07,88,902,1.13,3.74,0.46
STR117,SKU0008,34,46,11.28,46,902,1.35,3.66,0.45
STR117,SKU0009,12,38,11.0,41,902,1.66,2.6,0.71
STR117,SKU0010,12,21,3.16,24,902,0.61,5.27,0.62
STR117,SKU0011,14,26,6.46,26,902,2.72,4.81,0.34
STR117,SKU0012,43,57,6.32,53,902,2.76,3.7,0.63
STR117,SKU0013,0,93,21.04,84,902,2.15,4.08,0.52
STR117,SKU0014,20,35,5.96,36,902,1.29,5.28,0.44
STR117,SKU0015,61,92,23.35,108,902,1.46,3.7,0.25
STR117,SKU0016,1,21,5.73,23,902,2.34,4.16,0.85
STR117,SKU0017,21,30,5.19,26,902,1.22,2.57,0.8
STR117,SKU0018,29,51,10.46,59,902,2.02,5.71,0.41
STR117,SKU0019,33,70,8.64,76,902,2.77,3.8,0.59
STR117,SKU0020,52,67,12.29,57,902,1.53,3.54,0.81
STR117,SKU0021,29,63,10.85,68,902,1.97,4.63,0.56
STR117,SKU0022,30,43,5.87,39,902,2.82,4.34,0.3
STR117,SKU0023,10,16,4.46,15,902,1.35,3.9,0.53
STR117,SKU0024,24,44,5.7,40,902,2.4,5.73,0.42
STR117,SKU0025,8,24,5.45,20,902,2.39,3.77,0.52
STR117,SKU0026,29,74,20.57,81,902,2.82,5.99,0.79
STR117,SKU0027,83,99,27.96,112,902,2.65,5.26,0.49
STR117,SKU0028,30,34,8.79,30,902,2.37,5.66,0.76
STR117,SKU0029,47,68,9.2,60,902,2.09,3.49,0.36
STR117,SKU0030,52,88,23.19,85,902,1.1,2.75,0.62
STR117,SKU0031,67,95,14.75,106,902,2.18,3.97,0.5
STR117,SKU0032,10,15,4.27,12,902,1.19,3.6,0.88
STR117,SKU0033,27,61,14.75,68,902,1.6,2.71,0.2
STR117,SKU0034,32,88,22.62,102,902,2.27,2.75,0.45
STR117,SKU0035,54,97,11.35,99,902,2.19,3.11,0.77
STR117,SKU0036,13,30,6.5,24,902,1.5,3.82,0.47
STR117,SKU0037,50,80,21.14,72,902,0.96,5.77,0.35
STR117,SKU0038,42,41,11.17,34,902,1.71,4.8,0.8
STR117,SKU0039,39,62,6.56,56,902,1.17,3.89,0.61
STR117,SKU0040,69,68,19.57,76,902,1.14,5.3,0.59
STR117,SKU0041,46,78,8.48,64,902,1.32,4.49,0.48
STR117,SKU0042,39,71,15.83,64,902,2.27,3.96,0.31
STR117,SKU0043,3,13,3.1,13,902,1.74,3.01,0.6
STR117,SKU0044,64,95,11.54,109,902,1.43,5.74,0.55
STR117,SKU0045,14,27,2.96,24,902,2.75,4.68,0.48
STR117,SKU0046,34,90,23.13,100,902,2.27,4.04,0.25
STR117,SKU0047,27,65,11.5,67,902,1.74,4.03,0.66
STR117,SKU0048,21,33,4.01,35,902,1.55,5.18,0.64
STR117,SKU0049,34,75,18.94,85,902,2.55,3.13,0.59
STR117,SKU0050,22,22,5.94,17,902,0.93,3.96,0.29
STR117,SKU0051,59,71,15.44,71,902,2.16,2.72,0.41
STR117,SKU0052,33,63,8.33,69,902,0.55,2.78,0.53
STR117,SKU0053,8,24,2.47,27,902,0.52,4.34,0.71
STR117,SKU0054,49,78,18.73,66,902,2.83,3.83,0.36
STR117,SKU0055,6,12,2.52,11,902,1.78,5.02,0.76
STR117,SKU0056,37,46,10.59,38,902,1.29,5.95,0.42
STR117,SKU0057,27,46,12.08,52,902,2.49,5.51,0.67
STR117,SKU0058,9,12,2.24,13,902,2.96,4.05,0.86
STR117,SKU0059,47,72,8.99,71,902,0.59,3.82,0.7
STR117,SKU0060,10,44,12.67,35,902,0.59,4.55,0.25
STR117,SKU0061,27,61,12.75,51,902,2.64,2.82,0.46
STR117,SKU0062,47,96,21.41,100,902,1.89,5.96,0.6
STR117,SKU0063,20,37,10.61,44,902,2.71,5.93,0.67
STR117,SKU0064,14,27,7.73,30,902,2.24,5.73,0.44
STR117,SKU0065,33,45,9.65,50,902,1.68,4.82,0.5
STR117,SKU0066,28,42,6.7,40,902,0.9,4.26,0.46
STR117,SKU0067,34,73,21.86,87,902,1.47,4.97,0.69
STR117,SKU0068,26,35,8.27,39,902,2.47,3.6,0.84
STR117,SKU0069,22,57,10.36,53,902,1.08,5.48,0.74
STR117,SKU0070,36,49,10.39,53,902,2.28,2.97,0.38
STR117,SKU0071,19,26,4.76,25,902,1.12,5.31,0.58
STR117,SKU0072,33,49,13.61,52,902,1.66,5.54,0.53
STR117,SKU0073,11,16,3.14,19,902,0.71,3.1,0.21
STR117,SKU0074,51,66,17.47,59,902,1.64,4.17,0.86
STR117,SKU0075,14,17,4.56,19,902,2.03,5.62,0.53
STR117,SKU0076,51,65,17.22,67,902,1.91,5.86,0.86
STR117,SKU0077,35,40,9.78,47,902,1.52,5.34,0.66
STR117,SKU0078,11,68,18.43,58,902,1.42,5.79,0.7
STR117,SKU0079,41,67,11.89,72,902,1.19,5.78,0.5
STR117,SKU0080,12,21,2.58,17,902,2.42,5.93,0.8
STR117,SKU0081,36,57,15.3,51,902,2.46,3.95,0.33
STR117,SKU0082,31,40,7.99,37,902,1.71,3.5,0.87
STR117,SKU0083,56,92,11.54,89,902,1.46,4.72,0.63
STR117,SKU0084,43,72,8.86,85,902,2.09,3.16,0.43
STR117,SKU0085,54,83,10.94,68,902,1.89,4.45,0.72
STR117,SKU0086,10,48,12.01,41,902,2.17,4.53,0.72
STR117,SKU0087,83,85,20.58,74,902,1.27,5.32,0.74
STR117,SKU0088,16,29,4.08,28,902,2.47,3.77,0.41
STR117,SKU0089,56,57,15.35,46,902,1.29,4.61,0.22
STR117,SKU0090,37,80,12.5,94,902,1.55,5.66,0.82
STR117,SKU0091,22,63,16.29,64,902,0.83,3.98,0.76
STR117,SKU0092,48,87,17.21,97,902,2.64,4.5,0.48
STR117,SKU0093,51,84,20.69,93,902,2.11,5.26,0.32
STR117,SKU0094,40,80,14.1,85,902,1.09,3.37,0.53
STR117,SKU0095,17,38,6.44,44,902,2.63,2.86,0.41
STR117,SKU0096,58,83,22.27,96,902,2.26,4.89,0.34
STR117,SKU0097,61,82,8.78,69,902,1.61,3.8,0.54
STR117,SKU0098,62,57,16.81,66,902,2.97,3.84,0.78
STR117,SKU0099,44,83,19.06,83,902,1.34,5.76,0.61
STR117,SKU0100,36,92,17.16,83,902,0.75,3.93,0.54
STR118,SKU0001,35,65,14.66,67,902,2.33,5.84,0.9
STR118,SKU0002,21,26,3.24,23,902,2.39,2.87,0.73
STR118,SKU0003,14,18,3.65,17,902,0.65,3.7,0.29
STR118,SKU0004,30,43,12.77,48,902,2.55,4.93,0.49
STR118,SKU0005,28,54,7.94,43,902,2.44,2.94,0.53
STR118,SKU0006,79,97,23.71,84,902,2.82,3.85,0.63
STR118,SKU0007,18,18,3.37,21,902,0.8,5.48,0.68
STR118,SKU0008,9,16,3.69,15,902,2.0,5.17,0.43
STR118,SKU0009,8,25,3.52,23,902,1.05,3.49,0.46
STR118,SKU0010,11,28,5.43,32,902,1.5,3.75,0.27
STR118,SKU0011,9,15,4.44,17,902,1.16,4.27,0.26
STR118,SKU0012,11,20,2.78,16,902,1.62,5.06,0.73
STR118,SKU0013,77,85,19.32,80,902,0.78,3.03,0.85
STR118,SKU0014,33,70,15.06,81,902,1.26,4.35,0.34
STR118,SKU0015,28,51,10.86,44,902,0.68,2.76,0.85
STR118,SKU0016,10,22,4.91,22,902,1.73,3.89,0.44
STR118,SKU0017,15,21,4.21,19,902,1.24,3.17,0.82
STR118,SKU0018,48,94,9.72,102,902,1.98,3.58,0.22
STR118,SKU0019,44,83,23.24,71,902,1.64,3.66,0.26
STR118,SKU0020,5,29,7.7,30,902,1.11,5.2,0.5
STR118,SKU0021,31,59,7.96,47,902,0.76,3.43,0.79
STR118,SKU0022,40,45,8.22,40,902,2.38,4.82,0.51
STR118,SKU0023,101,97,24.65,83,902,2.08,4.37,0.79
STR118,SKU0024,62,78,23.09,68,902,0.58,5.31,0.44
STR118,SKU0025,33,46,13.35,52,902,2.97,3.63,0.29
STR118,SKU0026,8,21,5.88,24,902,2.11,5.98,0.85
STR118,SKU0027,30,49,6.45,53,902,1.02,3.54,0.25
STR118,SKU0028,40,63,17.82,65,902,2.6,4.53,0.69
STR118,SKU0029,6,11,3.03,9,902,2.71,4.71,0.82
STR118,SKU0030,43,59,10.35,53,902,1.93,4.38,0.28
STR118,SKU0031,21,50,8.95,46,902,2.71,5.51,0.56
STR118,SKU0032,58,54,10.37,59,902,0.57,2.9,0.24
STR118,SKU0033,17,18,4.16,16,902,2.86,4.59,0.52
STR118,SKU0034,33,71,10.8,84,902,0.64,4.27,0.75
STR118,SKU0035,58,95,9.94,106,902,2.11,3.96,0.41
STR118,SKU0036,29,56,7.18,67,902,1.36,3.71,0.36
STR118,SKU0037,10,14,2.63,13,902,0.6,3.04,0.38
STR118,SKU0038,49,85,13.29,88,902,2.82,4.77,0.75
STR118,SKU0039,1,10,2.53,9,902,0.84,2.91,0.88
STR118,SKU0040,25,53,6.43,55,902,2.63,5.4,0.36
STR118,SKU0041,30,31,8.79,36,902,1.33,4.07,0.25
STR118,SKU0042,25,47,13.12,38,902,2.35,4.62,0.29
STR118,SKU0043,15,28,7.89,25,902,1.14,2.77,0.64
STR118,SKU0044,68,89,22.07,81,902,1.96,2.83,0.67
STR118,SKU0045,28,40,4.86,47,902,2.5,3.33,0.51
STR118,SKU0046,44,76,14.26,64,902,1.92,5.23,0.26
STR118,SKU0047,31,96,12.12,107,902,1.27,4.2,0.85
STR118,SKU0048,18,51,15.17,46,902,1.08,3.59,0.85
STR118,SKU0049,22,91,15.16,104,902,0.94,5.47,0.48
STR118,SKU0050,10,35,7.6,34,902,2.6,3.17,0.77
STR118,SKU0051,13,22,5.63,19,902,2.03,3.41,0.83
STR118,SKU0052,41,67,19.04,72,902,1.77,5.22,0.56
STR118,SKU0053,24,27,6.78,30,902,1.12,2.59,0.62
STR118,SKU0054,45,76,17.85,75,902,1.58,3.27,0.71
STR118,SKU0055,41,96,18.55,104,902,2.05,4.32,0.82
STR118,SKU0056,10,12,2.65,10,902,0.68,5.7,0.26
STR118,SKU0057,51,64,7.61,75,902,1.4,3.43,0.24
STR118,SKU0058,83,98,27.12,82,902,1.1,3.25,0.67
STR118,SKU0059,39,67,13.99,59,902,2.12,5.91,0.23
STR118,SKU0060,40,72,7.78,65,902,2.02,4.34,0.27
STR118,SKU0061,15,61,17.32,52,902,1.25,2.72,0.5
STR118,SKU0062,43,98,19.39,94,902,0.6,3.47,0.33
STR118,SKU0063,15,33,9.03,32,902,0.96,4.37,0.83
STR118,SKU0064,19,81,21.98,81,902,0.9,2.75,0.43
STR118,SKU0065,9,18,4.74,14,902,1.92,4.92,0.6
STR118,SKU0066,26,46,5.16,40,902,0.92,4.33,0.21
STR118,SKU0067,72,92,13.75,103,902,1.71,4.98,0.56
STR118,SKU0068,9,62,17.06,69,902,2.04,3.7,0.77
STR118,SKU0069,57,89,24.9,82,902,2.7,3.97,0.88
STR118,SKU0070,11,33,6.32,32,902,1.11,5.75,0.68
STR118,SKU0071,6,30,5.64,26,902,0.96,3.24,0.34
STR118,SKU0072,26,49,6.62,55,902,0.93,2.64,0.45
STR118,SKU0073,42,71,20.85,83,902,1.4,5.94,0.31
STR118,SKU0074,61,79,11.27,72,902,2.12,2.53,0.44
STR118,SKU0075,43,78,10.78,86,902,2.18,5.61,0.59
STR118,SKU0076,10,23,5.34,21,902,1.03,5.39,0.54
STR118,SKU0077,25,51,7.58,40,902,0.83,4.21,0.81
STR118,SKU0078,26,59,16.98,61,902,1.62,4.97,0.34
STR118,SKU0079,16,70,7.15,67,902,0.85,2.87,0.5
STR118,SKU0080,6,13,1.31,14,902,2.53,5.17,0.64
STR118,SKU0081,61,81,16.28,89,902,0.71,5.24,0.89
STR118,SKU0082,11,97,19.17,114,902,2.38,2.68,0.35
STR118,SKU0083,45,84,11.14,81,902,0.61,4.24,0.78
STR118,SKU0084,14,26,5.17,25,902,2.52,5.82,0.63
STR118,SKU0085,68,94,17.14,90,902,2.07,5.83,0.29
STR118,SKU0086,41,66,18.35,60,902,1.31,5.95,0.75
STR118,SKU0087,63,99,10.08,104,902,1.51,4.8,0.32
STR118,SKU0088,21,57,16.83,64,902,2.18,2.99,0.69
STR118,SKU0089,10,53,11.92,45,902,0.96,3.95,0.37
STR118,SKU0090,28,54,7.04,64,902,2.73,5.04,0.53
STR118,SKU0091,52,89,9.73,95,902,1.71,3.49,0.75
STR118,SKU0092,83,99,20.55,110,902,2.4,5.34,0.64
STR118,SKU0093,16,42,6.17,50,902,1.77,5.51,0.72
STR118,SKU0094,37,40,6.41,40,902,1.63,5.17,0.76
STR118,SKU0095,35,56,8.35,46,902,1.67,3.7,0.22
STR118,SKU0096,6,15,3.45,16,902,1.41,5.1,0.54
STR118,SKU0097,34,81,17.07,93,902,2.33,2.75,0.89
STR118,SKU0098,46,80,9.25,69,902,2.62,3.67,0.76
STR118,SKU0099,25,43,8.83,34,902,2.64,5.18,0.46
STR118,SKU0100,37,62,16.01,52,902,0.8,5.28,0.4
STR119,SKU0001,15,23,2.67,21,902,2.4,3.62,0.69
STR119,SKU0002,10,25,6.95,29,902,1.0,5.86,0.3
STR119,SKU0003,32,52,11.21,41,902,0.53,3.46,0.82
STR119,SKU0004,41,82,23.79,91,902,1.19,4.81,0.26
STR119,SKU0005,67,83,10.76,94,902,1.23,5.58,0.59
STR119,SKU0006,5,90,26.88,101,902,2.52,4.43,0.79
STR119,SKU0007,22,21,4.81,17,902,2.36,3.94,0.7
STR119,SKU0008,32,79,16.87,84,902,0.71,3.24,0.54
STR119,SKU0009,10,28,5.69,33,902,1.31,3.19,0.36
STR119,SKU0010,28,50,5.24,42,902,1.13,3.06,0.62
STR119,SKU0011,41,62,17.85,50,902,1.99,4.05,0.88
STR119,SKU0012,19,38,8.69,43,902,1.85,4.42,0.27
STR119,SKU0013,52,79,9.35,83,902,2.2,5.44,0.22
STR119,SKU0014,37,68,7.08,71,902,2.78,3.26,0.49
STR119,SKU0015,51,98,10.8,116,902,1.55,5.14,0.61
STR119,SKU0016,28,73,16.2,80,902,2.14,4.93,0.45
